Time (UTC),TEC (TECU)
2023-06-15 05:26:00,108.6572085003694
2023-06-15 05:26:30,114.3118766184454
2023-06-15 05:27:00,109.75196749838396
2023-06-15 05:27:30,99.39459556978439
2023-06-15 05:28:00,98.2046401587463
2023-06-15 05:28:30,114.28331770163102
2023-06-15 05:31:00,82.24971801662636
2023-06-15 05:31:30,91.84551846372057
2023-06-15 05:32:00,115.42567487069391
2023-06-15 05:32:30,106.24873872601543
2023-06-15 05:33:00,118.96698218699379
2023-06-15 05:33:30,104.17345650363411
2023-06-15 05:34:00,104.42096723423676
2023-06-15 05:34:30,87.12377539896302
2023-06-15 05:35:00,90.81739696191516
2023-06-15 05:35:30,89.85591299178235
2023-06-15 05:36:00,88.22805398863113
2023-06-15 05:36:30,89.69407908254966
2023-06-15 05:37:00,97.15747940270694
2023-06-15 05:37:30,97.18603831952132
2023-06-15 06:11:30,83.99181275796192
2023-06-15 06:12:00,88.80875223574299
2023-06-15 06:12:30,100.45127598840416
2023-06-15 06:13:00,93.0545131289926
2023-06-15 06:13:30,105.56332440329965
2023-06-15 22:42:30,-32.528621110746556
2023-06-15 22:43:00,-18.163479392383035
2023-06-15 22:43:30,-29.691767406859867
2023-06-15 22:44:00,-25.769674403002465
2023-06-15 22:44:30,-23.65631356576291
2023-06-15 22:45:00,-26.43604940055743
2023-06-15 22:45:30,-33.071240778463626
2023-06-15 22:46:00,-35.09892482979664
2023-06-15 22:46:30,-24.22749218575779
2023-06-15 22:47:00,-35.384514104330634
2023-06-15 22:47:30,-34.05176403829384
2023-06-15 22:48:00,-31.519538934101977
2023-06-15 22:48:30,-26.664520841462693
2023-06-15 22:49:00,-33.6138604461807
2023-06-15 22:49:30,-30.472378178062616
2023-06-15 22:50:00,-27.82591730022297
2023-06-15 22:50:30,-24.7225136469631
2023-06-15 22:51:00,-17.868370455268614
2023-06-15 22:51:30,-18.163479392383035
2023-06-15 22:52:00,-26.198058332535187
2023-06-15 22:52:30,-13.765404217017712
2023-06-15 22:53:00,-20.219722360530408
2023-06-15 22:53:30,-20.867058068387983
2023-06-15 22:54:00,-17.487584732247655
2023-06-15 22:54:30,-18.363391881010493
2023-06-15 22:55:00,-18.791775881470087
2023-06-15 22:55:30,-24.141815399851243
2023-06-15 22:56:00,-32.58573897983873
2023-06-15 22:56:30,-42.657521562977436
2023-06-15 22:57:00,-47.90284504121809
2023-06-15 22:57:30,-51.34895590903101
2023-06-15 22:58:00,-42.36241262586302
2023-06-15 22:58:30,-41.67699830314722
2023-06-15 22:59:00,-26.25517620162736
2023-06-15 22:59:30,-25.988626181327316
2023-06-15 23:00:00,-21.06697062794231
2023-06-15 23:00:30,-20.600508048087935
2023-06-15 23:01:00,-24.14181536438781
2023-06-15 23:01:30,-23.09465460834845
2023-06-15 23:02:00,-24.389326094990466
2023-06-15 23:02:30,-19.172561569027614
2023-06-15 23:03:00,-19.87701521690423
2023-06-15 23:03:30,-30.139190661553414
2023-06-15 23:04:00,-32.47150327711782
2023-06-15 23:04:30,-18.33483296419612
2023-06-15 23:05:00,-23.189851056835405
2023-06-15 23:05:30,-17.77317400678166
2023-06-15 23:06:00,-22.485397444422222
2023-06-15 23:06:30,-18.030204364501294
2023-06-15 23:07:00,-27.30233692220329
2023-06-15 23:07:30,-28.92067629823753
2023-06-15 23:08:00,-26.626442297531344
2023-06-15 23:08:30,-37.450276699594994
2023-06-15 23:09:00,-31.995521070146463
2023-06-15 23:09:30,-25.4650457678442
2023-06-15 23:10:00,-23.65631356576291
2023-06-15 23:10:30,-20.828979524456635
2023-06-15 23:11:00,-24.86530826649839
2023-06-15 23:11:30,-21.847581363681627
2023-06-15 23:12:00,-31.890805030005957
2023-06-15 23:12:30,-36.21272308204515
2023-06-15 23:13:00,-41.84835191042375
2023-06-15 23:13:30,-39.31612680623189
2023-06-15 23:14:00,-26.997708357971895
2023-06-15 23:14:30,-22.361642079120895
2023-06-15 23:15:00,-27.23569946145757
2023-06-15 23:15:30,-27.664083390990296
2023-06-15 23:16:00,-22.409240285632656
2023-06-15 23:16:30,-19.677102657349902
2023-06-15 23:17:00,-26.064783304653446
2023-06-15 23:17:30,-25.931508312235138
2023-06-15 23:18:00,-26.512206559346996
2023-06-15 23:18:30,-31.024517472896665
2023-06-15 23:19:00,-30.272465653971718
2023-06-15 23:19:30,-33.18547651664798
2023-06-15 23:20:00,-25.084260080286672
2023-06-15 23:20:30,-19.296316934328942
2023-06-15 23:21:00,-23.047056401836688
2023-06-15 23:21:30,-25.455526176190656
2023-06-15 23:22:00,-28.092467320523017
2023-06-15 23:22:30,-26.179019042837794
2023-06-15 23:23:00,-24.79867077028923
2023-06-15 23:23:30,-23.532558200461583
2023-06-15 23:24:00,-22.390200995935263
2023-06-15 23:24:30,-15.30758639879895
2023-06-15 23:25:00,-20.83849915157361
2023-06-15 23:25:30,-24.037099288783875
2023-06-15 23:26:00,-23.932383248643372
2023-06-15 23:26:30,-23.713431399391652
2023-06-15 23:27:00,-26.188538669954774
2023-06-15 23:27:30,-24.551160039686575
2023-06-15 23:28:00,-31.662333589100697
2023-06-15 23:28:30,-24.674915404987903
2023-06-15 23:29:00,-24.970024342102324
2023-06-15 23:29:30,-30.56757459108614
2023-06-15 23:30:00,-26.67404046857967
2023-06-15 23:30:30,-25.198495783007587
2023-06-15 23:31:00,-20.391075932343497
2023-06-15 23:31:30,-20.45771342855265
2023-06-15 23:32:00,-24.5416404125696
2023-06-15 23:32:30,-29.36809951746764
2023-06-15 23:33:00,-31.624255009705912
2023-06-15 23:33:30,-28.72076380961007
2023-06-15 23:34:00,-24.30364930908392
2023-06-15 23:34:30,-22.532995650933984
2023-06-15 23:35:00,-24.817710059986624
2023-06-15 23:35:30,-27.69264230780466
2023-06-15 23:36:00,-23.64679393864593
2023-06-15 23:36:30,-24.71299398438269
2023-06-15 23:37:00,-22.675790305932704
2023-06-15 23:37:30,-23.97046179257472
2023-06-15 23:38:00,-24.17037428120218
2023-06-15 23:38:30,-24.351247551059117
2023-06-15 23:39:00,-20.2387616502278
2023-06-15 23:39:30,-16.392825734233096
2023-06-15 23:40:00,-23.78006893106424
2023-06-15 23:40:30,-24.484522543477425
2023-06-15 23:41:00,-24.76059219089445
2023-06-15 23:41:30,-29.929758474882107
2023-06-15 23:42:00,-30.653251376992685
2023-06-15 23:42:30,-29.425217386559822
2023-06-15 23:43:00,-20.343477725831736
2023-06-15 23:43:30,-20.029329499019926
2023-06-15 23:44:00,-19.324875851143307
2023-06-15 23:44:30,-19.981731257044732
2023-06-15 23:45:00,-19.667583030232922
2023-06-15 23:45:30,-22.314043872609133
2023-06-15 23:46:00,-19.505749085536813
2023-06-15 23:46:30,-18.582343694798777
2023-06-15 23:47:00,-17.94452761405818
2023-06-15 23:47:30,-20.97177414399192
2023-06-15 23:48:00,-29.263383477327142
2023-06-15 23:48:30,-28.3114191343113
2023-06-15 23:49:00,-20.724263448852696
2023-06-15 23:49:30,-21.790463494589453
2023-06-15 23:50:00,-28.55892986491396
2023-06-15 23:50:30,-27.702161970385077
2023-06-15 23:51:00,-28.463733416427
2023-06-15 23:51:30,-28.501811995821782
2023-06-15 23:52:00,-27.17858155690196
2023-06-15 23:52:30,-27.3118565847837
2023-06-15 23:53:00,-24.703474321802275
2023-06-15 23:53:30,-21.933258149588173
2023-06-15 23:54:00,-23.57063677985637
2023-06-15 23:54:30,-31.014997845779686
2023-06-15 23:55:00,-24.06565824106168
2023-06-15 23:55:30,-23.75151001424987
2023-06-15 23:56:00,-20.352997352948712
2023-06-15 23:56:30,-21.98085635609993
2023-06-15 23:57:00,-18.753697266611866
2023-06-15 23:57:30,-19.467670506142028
2023-06-15 23:58:00,-22.09509205882085
2023-06-15 23:58:30,-25.25561365209976
2023-06-15 23:59:00,-30.45333885290179
2023-06-15 23:59:30,-24.44644396408264
