Time(UTC),TEC_actual(TECU),Delay_actual_L1(m),TEC_LSTM(TECU),Delay_LSTM_L1(m),TEC_Transformer(TECU),Delay_Transformer_L1(m)
12:29,185.061859,30.05491257,174.832367,28.39359474,170.208115,27.64259529
12:30,169.668610,27.55497742,172.397720,27.99819756,159.912552,25.97054863
12:31,165.717957,26.91337204,169.759750,27.56977844,156.621521,25.43606949
12:32,180.635223,29.33600616,168.281738,27.32974243,163.257324,26.51375389
12:33,156.312546,25.38588905,168.077072,27.29650497,167.570374,27.21421432
12:34,177.122482,28.76552200,167.682098,27.23235893,160.109406,26.00251770
12:35,183.300735,29.76889801,166.338837,27.01420593,149.835739,24.33402634
12:36,178.559952,28.99897385,165.912704,26.94500160,150.877640,24.50323486
12:37,169.373489,27.50704765,166.515167,27.04284286,150.534363,24.44748688
12:38,171.601089,27.86882019,167.234604,27.15968323,148.651642,24.14172363
12:39,204.158264,33.15625763,168.709839,27.39926910,156.239075,25.37395859
12:40,224.216156,36.41375351,168.939667,27.43659401,153.585724,24.94304085
12:41,218.066467,35.41501617,168.645721,27.38885498,157.755798,25.62028122
12:42,221.417389,35.95922089,168.753281,27.40632439,162.646545,26.41456032
12:43,205.433899,33.36342621,171.016953,27.77395439,171.027618,27.77568626
12:44,210.555466,34.19519424,175.314606,28.47191429,173.827850,28.23045731
12:45,211.945343,34.42091751,179.815231,29.20283699,171.812439,27.90314484
12:46,195.190765,31.69989586,183.046173,29.72755623,167.500366,27.20284462
12:47,194.286407,31.55302238,185.587067,30.14020920,165.415787,26.86429977
12:48,187.974869,30.52799988,187.852066,30.50805664,159.796463,25.95169449
12:49,181.425369,29.46433067,189.490005,30.77406502,151.880264,24.66606712
12:50,206.033646,33.46083069,189.166046,30.72145271,145.144730,23.57218361
12:51,195.028931,31.67361259,188.665466,30.64015579,158.078278,25.67265320
12:52,193.191635,31.37522697,187.339630,30.42483330,162.241760,26.34882164
12:53,184.433563,29.95287514,185.860245,30.18457413,164.325272,26.68719482
12:54,196.694870,31.94416809,184.842178,30.01923561,160.700684,26.09854317
12:55,185.566406,30.13685417,184.132477,29.90397644,154.807190,25.14141273
12:56,181.558640,29.48597336,181.961823,29.55145264,142.849823,23.19948006
12:57,182.263092,29.60037994,179.149841,29.09477425,144.073700,23.39824486
12:58,183.595840,29.81682396,177.409454,28.81212616,154.151886,25.03498840
12:59,185.299850,30.09356499,175.595459,28.51752472,152.507263,24.76789474
13:00,164.185287,26.66445923,173.668381,28.20455933,151.342636,24.57875252
13:01,178.407639,28.97423744,172.572266,28.02654457,151.980499,24.68234444
13:02,182.748596,29.67922783,171.197891,27.80333900,141.763397,23.02304077
13:03,188.336624,30.58675003,169.918152,27.59550476,136.630203,22.18938446
13:04,173.971481,28.25378418,167.546814,27.21038818,131.440033,21.34647751
13:05,173.009995,28.09763336,166.244690,26.99891663,140.827576,22.87105751
13:06,175.599335,28.51815414,165.979401,26.95583153,141.875214,23.04119873
13:07,172.543533,28.02187920,165.562057,26.88805389,134.012146,21.76420021
13:08,172.495941,28.01414871,164.521851,26.71912003,126.303467,20.51227570
13:09,170.553925,27.69875717,163.212891,26.50653839,122.949158,19.96751976
13:10,170.782394,27.73586082,161.754532,26.26969337,124.287865,20.18493080
13:11,167.517166,27.20557213,160.124725,26.00500488,127.041740,20.63217354
13:12,167.079254,27.13445473,158.895523,25.80537796,130.255203,21.15405464
13:13,167.583801,27.21639442,157.398956,25.56232834,129.105362,20.96731567
13:14,160.148956,26.00894165,156.467621,25.41107559,133.931183,21.75105095
13:15,158.045120,25.66726875,154.833405,25.14566994,133.228867,21.63699150
13:16,163.595078,26.56860733,153.171738,24.87580872,140.578934,22.83067703
13:17,152.047745,24.69326591,151.853546,24.66172791,147.299057,23.92205620
13:18,154.170624,25.03803253,149.934113,24.35000229,142.664703,23.16941643
13:19,152.571320,24.77829742,148.149734,24.06021118,137.947525,22.40332413
13:20,158.425903,25.72910881,146.633408,23.81395340,133.794907,21.72891998
13:21,152.200058,24.71800232,144.348648,23.44289780,127.509163,20.70808601
13:22,159.758652,25.94555283,142.476730,23.13888931,131.226349,21.31177330
13:23,154.322937,25.06276894,140.419235,22.80474091,134.627792,21.86418343
13:24,151.638397,24.62678719,139.352539,22.63150597,143.650269,23.32947731
13:25,154.979797,25.16944504,137.713058,22.36524582,140.526932,22.82223320
13:26,149.087128,24.21244812,137.166016,22.27640343,141.638824,23.00280952
13:27,144.051239,23.39459610,137.116211,22.26831436,134.688553,21.87405205
13:28,148.849136,24.17379761,136.295151,22.13497162,127.503815,20.70721626
13:29,147.268875,23.91715622,135.595657,22.02136993,131.382309,21.33710289
13:30,137.168533,22.27681351,134.543640,21.85051727,132.381775,21.49942017
13:31,149.353683,24.25573730,132.900696,21.58369637,129.548782,21.03932953
13:32,144.165482,23.41314888,131.506882,21.35733414,128.856812,20.92695045
13:33,136.559280,22.17786789,131.287857,21.32176399,130.775894,21.23861885
13:34,138.053864,22.42059517,130.363144,21.17158508,126.680840,20.57356262
13:35,141.871246,23.04055595,130.060394,21.12241745,130.664078,21.22045898
13:36,140.462341,22.81174278,129.240799,20.98931122,128.222366,20.82391357
13:37,130.285843,21.15903091,128.709335,20.90299988,128.614548,20.88760567
13:38,142.680420,23.17196846,127.442886,20.69732285,123.968895,20.13312912
13:39,136.445053,22.15931511,126.444931,20.53524971,124.511200,20.22120285
13:40,133.827148,21.73415565,126.495117,20.54339981,124.111481,20.15628624
13:41,131.371078,21.33527946,125.419670,20.36874199,117.185059,19.03140259
13:42,135.378845,21.98615837,125.058357,20.31006241,123.349808,20.03258705
13:43,130.304871,21.16212082,124.553902,20.22813797,124.824348,20.27205849
13:44,134.160339,21.78826714,123.923294,20.12572289,125.500862,20.38192749
13:45,125.430817,20.37055206,122.285698,19.85976982,120.216652,19.52374840
13:46,123.802963,20.10618210,121.257645,19.69281006,118.393463,19.22765350
13:47,133.722427,21.71714973,120.023842,19.49243355,113.690315,18.46384048
13:48,139.043915,22.58138275,119.260521,19.36846733,115.472664,18.75330162
13:49,129.781296,21.07709122,118.702957,19.27791595,114.863678,18.65439987
13:50,135.788193,22.05263901,118.977867,19.32256317,113.467316,18.42762375
13:51,128.972122,20.94567680,120.173462,19.51673317,111.029625,18.03173065
13:52,137.159027,22.27526855,120.717819,19.60513878,105.367867,17.11223602
13:53,156.360138,25.39361954,120.308456,19.53865623,104.085754,16.90401459
13:54,149.477432,24.27583504,119.716988,19.44260025,108.754265,17.66220284
13:55,128.505661,20.86992073,118.473709,19.24068642,109.817963,17.83495140
13:56,122.279816,19.85881424,118.126015,19.18421745,112.763504,18.31332207
13:57,134.855270,21.90112877,120.130714,19.50979042,120.286568,19.53510284
13:58,126.173355,20.49114418,122.081078,19.82653999,121.452034,19.72437859
13:59,144.917526,23.53528595,123.538834,20.06328583,124.800156,20.26812935
14:00,143.375351,23.28482819,123.851997,20.11414528,125.858147,20.43995285
14:01,119.033623,19.33161736,123.354599,20.03336525,127.357452,20.68344688
14:02,151.105301,24.54020882,121.317505,19.70253181,122.492317,19.89332581
14:03,152.980667,24.84477806,120.783226,19.61576271,126.791527,20.59153748
14:04,163.709305,26.58715820,121.283302,19.69697571,124.488525,20.21751976
14:05,143.194473,23.25545311,119.873169,19.46796417,113.860725,18.49151611
14:06,110.713448,17.98038292,120.230087,19.52593040,120.074104,19.50059700
14:07,114.616508,18.61425781,122.944702,19.96679497,130.528397,21.19842339
14:08,111.132317,18.04840851,125.922852,20.45046043,133.591721,21.69592094
14:09,107.905159,17.52430344,127.243599,20.66495705,126.791039,20.59145927
14:10,108.390656,17.60315132,125.267036,20.34395409,114.926224,18.66455650
14:11,107.552933,17.46710014,122.015671,19.81591606,111.530998,18.11315727
14:12,110.104195,17.88143730,118.445129,19.23604393,111.402466,18.09228325
14:13,112.598343,18.28649902,115.150909,18.70104790,115.531166,18.76280212
14:14,104.011620,16.89197350,111.618446,18.12735939,115.679108,18.78682899
14:15,108.438255,17.61087990,108.129318,17.56070709,112.943901,18.34261894
14:16,98.718704,16.03238106,105.595566,17.14921379,112.317932,18.24095917
14:17,104.773193,17.01565742,103.461304,16.80260086,110.020668,17.86787224
14:18,95.786652,15.55620098,101.331757,16.45675278,107.283676,17.42337227
14:19,99.984810,16.23800087,100.096741,16.25617981,109.290504,17.74929047
14:20,103.545158,16.81621933,99.400696,16.14313889,110.138069,17.88693810
14:21,102.450401,16.63842583,98.784981,16.04314423,108.485664,17.61857986
14:22,111.836769,18.16281509,97.416267,15.82085800,102.942513,16.71834564
14:23,100.403679,16.30602837,95.700569,15.54222107,98.961243,16.07176971
14:24,102.469437,16.64151764,94.903801,15.41282177,99.037880,16.08421516
14:25,105.563324,17.14397812,94.197266,15.29807758,99.351395,16.13513184
14:26,99.147087,16.10195160,94.231689,15.30366802,106.117432,17.23396873
14:27,94.168312,15.29337502,94.109505,15.28382492,107.545120,17.46583176
14:28,101.431801,16.47299957,93.539795,15.19130135,105.290100,17.09960556
14:29,155.503372,25.25447655,93.321449,15.15584087,103.200729,16.76028252
14:30,154.294373,25.05812836,92.599030,15.03851604,98.760872,16.03922844
14:31,173.704926,28.21049309,97.242203,15.79258919,115.831635,18.81159973
14:32,159.682495,25.93318558,103.012123,16.72965240,120.028610,19.49320793
14:33,166.612793,27.05869865,108.069199,17.55094337,123.921753,20.12547302
14:34,178.893143,29.05308533,110.818161,17.99738884,119.232933,19.36398697
14:35,102.202888,16.59822845,110.000412,17.86458206,111.045746,18.03434944
14:36,102.821671,16.69872093,107.796631,17.50667763,110.443565,17.93655205
14:37,100.575027,16.33385658,104.391289,16.95363426,109.060608,17.71195412
14:38,91.436172,14.84966278,100.793938,16.36940765,112.447014,18.26192284
14:39,96.138878,15.61340427,97.444878,15.82550430,116.689606,18.95093918
14:40,106.962715,17.37124634,95.032425,15.43371105,121.234741,19.68909073
14:41,100.870140,16.38178253,92.670212,15.05007648,119.834305,19.46165276
14:42,95.205956,15.46189308,90.869263,14.75759411,115.717896,18.79312897
14:43,91.417137,14.84657192,89.979897,14.61315727,108.938545,17.69213104
14:44,147.525909,23.95889854,89.984985,14.61398315,107.943199,17.53048134
14:45,160.901016,26.13107872,89.754166,14.57649708,111.236343,18.06530380
14:46,159.549225,25.91154099,88.818893,14.42460442,113.264404,18.39467049
14:47,98.880531,16.05866241,87.878296,14.27184677,111.300735,18.07576180
14:48,84.134605,13.66385460,87.388412,14.19228745,106.243744,17.25448227
14:49,89.284737,14.50025940,87.109833,14.14704514,101.386208,16.46559525
14:50,155.589050,25.26839066,86.772797,14.09230900,102.024872,16.56931686
14:51,138.110992,22.42987251,86.357605,14.02487946,107.852798,17.51580048
14:52,138.977264,22.57055855,85.565643,13.89626122,111.628906,18.12905693
14:53,140.643204,22.84111595,85.565399,13.89622211,115.412468,18.74352646
14:54,132.075531,21.44968605,85.744240,13.92526627,114.430275,18.58401299
14:55,144.984161,23.54610634,88.036499,14.29753971,117.850739,19.13951302
14:56,148.354126,24.09340477,93.520065,15.18809700,123.823517,20.10951996
14:57,136.483124,22.16549873,100.305901,16.29014778,129.128891,20.97113609
14:58,144.089325,23.40078163,105.144394,17.07594299,128.620377,20.88855171
14:59,126.973000,20.62100983,108.393578,17.60362434,127.806175,20.75632095
15:00,134.122253,21.78208160,111.318733,18.07868385,126.649490,20.56847000
15:01,161.158035,26.17282104,113.248611,18.39210510,121.092911,19.66605568
15:02,149.372726,24.25883102,115.077164,18.68906975,120.489685,19.56809044
15:03,145.869492,23.68988991,115.300125,18.72528076,119.272720,19.37044907
15:04,147.411682,23.94034767,114.647675,18.61931992,123.768402,20.10056877
15:05,134.027054,21.76662254,113.149811,18.37605858,123.992546,20.13697052
15:06,152.276215,24.73037148,114.590828,18.61008835,128.993225,20.94910431
15:07,141.261993,22.94161034,115.585327,18.77159882,115.411430,18.74335670
15:08,137.663559,22.35720634,116.435394,18.90965462,110.385338,17.92709541
15:09,141.166794,22.92614937,113.875389,18.49389648,104.617920,16.99044037
15:10,152.133423,24.70718002,108.874802,17.68177795,109.017670,17.70498085
15:11,108.466820,17.61552048,103.791046,16.85615158,113.291199,18.39902115
15:12,104.373367,16.95072365,98.583977,16.01049995,108.070976,17.55123329
15:13,139.976837,22.73289490,93.527939,15.18937588,103.173729,16.75589752
15:14,146.288361,23.75791550,89.041595,14.46077251,101.505867,16.48502922
15:15,125.392738,20.36436844,85.761795,13.92811775,104.004448,16.89081001
15:16,139.081985,22.58756638,83.857468,13.61884594,108.099846,17.55592155
15:17,118.300606,19.21257210,81.608284,13.25356770,105.487099,17.13159943
15:18,133.808105,21.73106384,80.640144,13.09633732,108.033554,17.54515457
15:19,145.088882,23.56311417,81.337601,13.20960712,108.213547,17.57438660
15:20,135.769150,22.04954529,86.006104,13.96779442,115.943222,18.82972336
15:21,135.559723,22.01553345,90.746201,14.73760796,109.259125,17.74419403
15:22,128.239120,20.82663345,96.092667,15.60589981,114.855385,18.65305328
15:23,133.141724,21.62283897,100.824615,16.37438965,117.805328,19.13213730
15:24,143.860855,23.36367798,104.832703,17.02532196,118.624123,19.26511383
15:25,117.938858,19.15382385,108.173218,17.56783676,115.341347,18.73197556
15:26,117.510475,19.08425140,110.894997,18.00986671,110.114120,17.88304901
15:27,137.054306,22.25826073,109.486885,17.78118324,96.806534,15.72183514
15:28,135.388367,21.98770523,108.774109,17.66542435,110.825562,17.99859047
15:29,118.386284,19.22648811,107.598770,17.47454453,118.772263,19.28917122
15:30,123.793442,20.10463524,106.157043,17.24040222,122.641579,19.91756630
15:31,111.522621,18.11179543,104.865295,17.03061485,116.398788,18.90370941
15:32,124.516937,20.22213364,104.748756,17.01168823,108.234612,17.57780838
15:33,126.715973,20.57926750,102.390533,16.62870216,93.449417,15.17662334
15:34,118.462440,19.23885536,102.170227,16.59292412,101.332497,16.45687294
15:35,119.842789,19.46302986,101.165398,16.42973518,100.970787,16.39812851
15:36,112.931526,18.34060860,99.908043,16.22553444,105.051407,17.06084061
15:37,117.843666,19.13836288,98.830444,16.05052757,107.130943,17.39856720
15:38,116.368118,18.89872742,97.941399,15.90614223,107.300346,17.42607880
15:39,123.498329,20.05670738,97.948578,15.90730762,109.746628,17.82336617
15:40,117.148727,19.02550316,97.848236,15.89101219,109.742142,17.82263756
15:41,127.201477,20.65811539,96.720139,15.70780373,110.881905,18.00774002
15:42,126.915886,20.61173439,95.349701,15.48523808,114.426598,18.58341599
15:43,97.481148,15.83139515,94.204605,15.29926968,113.602127,18.44951820
15:44,122.384537,19.87582207,92.189705,14.97204018,105.626427,17.15422630
15:45,120.766197,19.61299706,90.144104,14.63982487,101.909500,16.55058098
15:46,138.263306,22.45460892,89.979233,14.61304951,105.638336,17.15616035
15:47,121.527763,19.73667908,90.251366,14.65724468,107.442513,17.44916725
15:48,135.835785,22.06036758,91.879745,14.92170143,115.365211,18.73585129
15:49,98.214157,15.95043945,94.002304,15.26641464,113.841331,18.48836517
15:50,135.445480,21.99698067,93.230560,15.14107990,99.740143,16.19826698
15:51,121.965668,19.80779648,93.348984,15.16031265,101.979919,16.56201744
15:52,101.031975,16.40806580,95.273071,15.47279358,105.629562,17.15473557
15:53,109.647247,17.80722618,96.935547,15.74278736,106.804283,17.34551620
15:54,85.924301,13.95450878,95.937561,15.58070946,104.613892,16.98978615
15:55,81.611900,13.25415516,94.768913,15.39091587,108.608856,17.63858795
15:56,90.864998,14.75690174,94.121552,15.28578091,106.658997,17.32192039
15:57,84.829544,13.77671528,92.902695,15.08783340,101.109665,16.42068291
15:58,82.811378,13.44895554,90.772530,14.74188423,97.292534,15.80076313
15:59,93.083069,15.11712646,88.302979,14.34081745,97.379280,15.81485176
16:00,87.199936,14.16167831,85.362259,13.86323071,98.602783,16.01355362
16:01,85.248405,13.84474087,82.866005,13.45782757,102.603386,16.66327095
16:02,84.191727,13.67313099,81.715019,13.27090168,104.474594,16.96716309
16:03,91.245781,14.81874275,81.912659,13.30299950,100.408234,16.30676842
16:04,82.611465,13.41648960,80.801376,13.12252235,87.422394,14.19780636
16:05,87.085693,14.14312458,79.972076,12.98783970,86.556557,14.05719090
16:06,82.478188,13.39484406,79.292007,12.87739372,88.212311,14.32609272
16:07,82.002205,13.31754208,78.341507,12.72302818,90.204773,14.64967823
16:08,84.772423,13.76743889,77.630249,12.60751629,90.966080,14.77331734
16:09,86.162292,13.99316025,76.784790,12.47021008,87.665421,14.23727512
16:10,80.955048,13.14747906,76.694092,12.45547962,86.887054,14.11086464
16:11,82.221161,13.35310173,76.318771,12.39452648,84.483414,13.72050190
16:12,82.459152,13.39175320,76.014030,12.34503460,88.880798,14.43465805
16:13,89.703598,14.56828499,76.183105,12.37249374,96.584412,15.68576145
16:14,87.675919,14.23898029,76.742844,12.46339703,98.387306,15.97855949
16:15,79.346230,12.88619995,77.537598,12.59246922,94.493576,15.34619999
16:16,99.803940,16.20862770,77.761124,12.62877083,88.679962,14.40204144
16:17,87.104736,14.14621735,77.614708,12.60499191,87.105232,14.14629745
16:18,86.838188,14.10292912,77.522034,12.58994198,89.304565,14.50347996
16:19,82.449631,13.39020634,78.624687,12.76901722,96.318054,15.64250374
16:20,79.669891,12.93876362,79.492920,12.91002274,97.456818,15.82744408
16:21,108.133629,17.56140900,80.877487,13.13488293,101.056442,16.41204071
16:22,131.047409,21.28271294,82.557693,13.40775585,99.434196,16.14857864
16:23,126.297112,20.51124191,83.435211,13.55026913,91.494324,14.85910702
16:24,135.369324,21.98461342,83.601974,13.57735252,88.486435,14.37061214
16:25,86.029015,13.97151470,83.024399,13.48355103,92.245575,14.98111343
16:26,92.692764,15.05373955,82.738281,13.43708420,102.104134,16.58218956
16:27,92.968834,15.09857464,83.366821,13.53916264,107.379036,17.43885803
16:28,79.917404,12.97896099,83.663490,13.58734322,100.240936,16.27959824
16:29,131.618591,21.37547684,83.346252,13.53582191,91.800179,14.90877914
16:30,131.037888,21.28116608,82.384445,13.37961960,87.259933,14.17142200
16:31,132.856140,21.57645988,81.799355,13.28459835,91.657600,14.88562393
16:32,125.659294,20.40765762,82.231476,13.35477734,98.142517,15.93880463
16:33,123.241302,20.01496506,82.273819,13.36165333,97.459846,15.82793617
16:34,137.330368,22.30309486,84.028519,13.64662552,103.964935,16.88439178
16:35,89.122902,14.47397709,86.184998,13.99684715,102.307236,16.61517525
16:36,86.676353,14.07664585,86.975365,14.12520695,96.531403,15.67715168
16:37,81.868935,13.29589844,87.258774,14.17123413,97.403854,15.81884193
16:38,83.887100,13.62365818,87.461151,14.20410061,100.363686,16.29953194
16:39,77.785004,12.63264942,88.485672,14.37048817,103.036789,16.73365784
16:40,81.707100,13.26961613,89.178940,14.48307800,97.609779,15.85228539
16:41,86.809624,14.09828949,90.313515,14.66733837,95.200470,15.46100235
16:42,88.275650,14.33637905,91.271820,14.82297134,89.961868,14.61022854
16:43,86.314606,14.01789665,91.262039,14.82138252,87.200668,14.16179752
16:44,84.087006,13.65612411,90.710602,14.73182678,91.818314,14.91172409
16:45,100.213287,16.27510834,91.472565,14.85557270,103.050400,16.73586845
16:46,92.930756,15.09239006,92.645248,15.04602242,103.177979,16.75658798
16:47,83.620544,13.58036804,93.757904,15.22672272,95.603378,15.52643681
16:48,88.637398,14.39512920,94.694946,15.37890339,85.578568,13.89836025
16:49,86.286049,14.01325893,95.018158,15.43139458,79.896179,12.97551346
16:50,85.486397,13.88339138,95.259453,15.47058201,82.993858,13.47859192
16:51,75.633568,12.28324604,95.162292,15.45480251,85.942619,13.95748425
16:52,73.881950,11.99877453,95.213577,15.46313095,87.436371,14.20007610
16:53,78.565613,12.75942326,95.528458,15.51426888,87.296364,14.17733860
16:54,85.924301,13.95450878,95.663040,15.53612614,86.398666,14.03154850
16:55,85.800545,13.93441010,95.373123,15.48904228,86.693375,14.07941055
16:56,77.737404,12.62491894,94.586105,15.36122704,89.307907,14.50402260
16:57,73.053741,11.86427021,93.155472,15.12888527,92.582077,15.03576279
16:58,104.240097,16.92908096,92.677406,15.05124474,100.480324,16.31847572
16:59,93.606651,15.20215893,93.638962,15.20740604,105.251953,17.09341049
17:00,94.349182,15.32274914,94.329781,15.31959820,100.508102,16.32298660
17:01,100.432236,16.31066513,93.278114,15.14880276,92.588287,15.03677177
17:02,91.988312,14.93933296,93.445969,15.17606354,98.111954,15.93384075
17:03,91.550407,14.86821556,94.688354,15.37783241,102.621895,16.66627693
17:04,82.649544,13.42267323,96.760445,15.71434975,106.640411,17.31890297
17:05,94.387260,15.32893372,99.986588,16.23829079,107.644165,17.48191643
17:06,90.779320,14.74298668,102.676926,16.67521477,101.785797,16.53049088
17:07,93.168747,15.13104153,104.656815,16.99675751,97.973358,15.91133213
17:08,90.036789,14.62239647,105.125381,17.07285500,95.141281,15.45139027
17:09,90.684120,14.72752571,105.796204,17.18179893,102.891190,16.71001053
17:10,97.109879,15.77109909,107.320938,17.42942238,112.357391,18.24736595
17:11,99.956253,16.23336411,109.695633,17.81508446,115.457123,18.75077820
17:12,72.349289,11.74986362,110.823944,17.99832726,105.362785,17.11141014
17:13,87.885345,14.27299213,108.963226,17.69613838,92.582825,15.03588486
17:14,105.886993,17.19654465,106.708199,17.32991219,93.105087,15.12070274
17:15,104.944550,17.04348755,104.374832,16.95096207,96.435188,15.66152668
17:16,102.498001,16.64615631,101.797157,16.53233528,100.169754,16.26803780
17:17,82.611465,13.41648960,99.989525,16.23876762,104.204430,16.92328835
17:18,82.211639,13.35155582,98.892227,16.06056023,103.352127,16.78487015
17:19,84.163162,13.66849232,98.576347,16.00926018,99.191071,16.10909462
17:20,98.299835,15.96435356,98.248093,15.95595074,91.558647,14.86955357
17:21,98.261757,15.95816994,97.310013,15.80360222,88.831085,14.42658424
17:22,78.765526,12.79189014,97.457436,15.82754421,97.904327,15.90012169
17:23,96.671982,15.69998264,97.772423,15.87869930,99.234764,16.11618996
17:24,87.809189,14.26062393,96.973808,15.74900055,92.291306,14.98854065
17:25,80.298187,13.04080200,96.841621,15.72753334,89.651901,14.55988884
17:26,99.327957,16.13132477,96.908516,15.73839664,84.558456,13.73268986
17:27,104.620880,16.99092102,98.256783,15.95736217,89.052116,14.46248055
17:28,95.034599,15.43406391,99.185081,16.10812187,93.553665,15.19355392
17:29,82.611465,13.41648960,97.908325,15.90077114,92.624588,15.04266739
17:30,80.107796,13.00988102,96.407944,15.65710163,92.628067,15.04323196
17:31,105.687080,17.16407776,96.844597,15.72801590,94.955887,15.42128086
17:32,106.458168,17.28930473,97.489670,15.83277893,92.639664,15.04511547
17:33,90.588928,14.71206665,97.412689,15.82027721,93.949112,15.25777626
17:34,85.400719,13.86947727,96.520538,15.67538738,98.759140,16.03894806
17:35,95.139313,15.45106983,97.240364,15.79229069,108.888481,17.68400002
17:36,94.606216,15.36449242,98.036507,15.92158794,105.985924,17.21261024
17:37,87.104736,14.14621735,97.191360,15.78433228,98.847412,16.05328369
17:38,97.595383,15.84994793,97.020927,15.75665283,99.758537,16.20125389
17:39,90.950668,14.77081490,97.301781,15.80226517,95.483749,15.50700855
17:40,108.828560,17.67426872,96.883514,15.73433685,91.254616,14.82017708
17:41,102.336166,16.61987305,96.284729,15.63709164,94.643799,15.37059689
17:42,91.283859,14.82492638,95.941452,15.58134174,99.891541,16.22285461
17:43,91.883598,14.92232704,95.485703,15.50732517,99.856087,16.21709633
17:44,91.598007,14.87594604,96.030640,15.59582615,97.029099,15.75798035
17:45,97.490669,15.83294201,97.935989,15.90526390,91.695358,14.89175606
17:46,99.232765,16.11586571,97.773438,15.87886429,84.755157,13.76463509
17:47,93.749451,15.22535038,97.650833,15.85895252,92.404800,15.00697231
17:48,92.816521,15.07383823,95.878807,15.57116795,94.628555,15.36812115
17:49,90.484207,14.69505882,95.702011,15.54245472,101.774277,16.52861977
17:50,101.070053,16.41424942,95.122032,15.44826412,99.213043,16.11266327
17:51,105.572845,17.14552498,94.589706,15.36181164,96.994812,15.75241184
17:52,105.506210,17.13470268,92.611565,15.04055214,92.145508,14.96486187
17:53,97.595383,15.84994793,92.443314,15.01322746,100.649223,16.34590530
17:54,88.827789,14.42604923,92.193062,14.97258568,100.620605,16.34125710
17:55,106.391533,17.27848434,92.665848,15.04936790,101.356743,16.46080971
17:56,105.449089,17.12542534,94.096802,15.28176117,100.997826,16.40251923
17:57,87.209450,14.16322327,94.757599,15.38907814,96.573608,15.68400669
17:58,102.355202,16.62296486,92.836113,15.07701969,90.201225,14.64910126
17:59,108.086029,17.55367851,91.898170,14.92469311,96.638786,15.69459152
18:00,104.497124,16.97082329,91.725433,14.89663982,101.096054,16.41847229
18:01,114.007248,18.51531219,90.968239,14.77366829,101.359253,16.46121788
18:02,108.285942,17.58614349,89.713387,14.56987476,99.299942,16.12677574
18:03,116.111092,18.85698509,89.923370,14.60397720,96.575356,15.68428993
18:04,103.621315,16.82858658,90.676559,14.72629833,88.238693,14.33037758
18:05,114.073883,18.52613258,92.876343,15.08355331,89.293915,14.50174999
18:06,110.361221,17.92317963,94.784119,15.39338493,92.663849,15.04904366
18:07,99.347000,16.13441849,97.375572,15.81424904,100.698753,16.35394859
18:08,105.287254,17.09914398,99.290451,16.12523460,98.475029,15.99280643
18:09,123.898155,20.12164116,100.296547,16.28862953,91.498528,14.85978985
18:10,110.218430,17.89999008,99.309654,16.12835312,82.968628,13.47449398
18:11,118.490997,19.24349403,97.053467,15.76193810,83.527328,13.56522942
18:12,99.023331,16.08185387,96.761963,15.71459579,93.823395,15.23735905
18:13,97.947609,15.90715027,96.761444,15.71451187,94.691498,15.37834263
18:14,104.906471,17.03730202,94.948021,15.42000389,89.790268,14.58236027
18:15,96.348312,15.64741707,95.544434,15.51686382,98.839737,16.05203629
18:16,83.991814,13.64066410,95.730232,15.54703808,93.137802,15.12601566
18:17,120.347328,19.54496956,95.004616,15.42919445,90.666359,14.72464180
18:18,115.635109,18.77968407,94.386169,15.32875633,94.270340,15.30994511
18:19,98.623505,16.01692009,92.693344,15.05383301,92.821091,15.07458019
18:20,93.977921,15.26245499,90.848473,14.75421810,90.835022,14.75203323
18:21,91.740799,14.89913559,93.071815,15.11529922,95.081009,15.44160175
18:22,88.942024,14.44460201,95.966064,15.58533859,84.556046,13.73229790
18:23,79.917404,12.97896099,97.565071,15.84502506,75.970818,12.33801651
18:24,74.043785,12.02505779,95.998932,15.59067631,71.253944,11.57197475
18:25,75.852516,12.31880379,92.391449,15.00480461,75.814117,12.31256771
18:26,76.061951,12.35281754,89.421890,14.52253437,87.208878,14.16313076
18:27,64.857330,10.53313446,91.687149,14.89042282,103.544746,16.81615257
18:28,79.679413,12.94031048,90.747299,14.73778629,79.022522,12.83362770
18:29,81.621422,13.25570107,87.717979,14.24581051,70.375031,11.42923450
18:30,74.538811,12.10545254,84.468857,13.71813774,70.503990,11.45017815
18:31,75.290855,12.22758770,80.822495,13.12595177,74.463066,12.09315109
18:32,73.129898,11.87663841,78.036530,12.67349815,81.578156,13.24867439
18:33,80.383865,13.05471611,75.844620,12.31752205,83.185791,13.50976276
18:34,77.156708,12.53061104,75.612251,12.27978420,84.495392,13.72244740
18:35,71.225967,11.56743050,75.481064,12.25847816,76.942932,12.49589252
18:36,69.531471,11.29223633,74.965256,12.17470837,72.259277,11.73524570
18:37,71.178375,11.55970192,75.356857,12.23830700,76.467041,12.41860580
18:38,64.029121,10.39862919,76.298904,12.39129925,82.454895,13.39106178
18:39,79.517578,12.91402721,77.586411,12.60039711,90.159500,14.64232540
18:40,63.238991,10.27030849,78.787033,12.79538345,94.651779,15.37189293
18:41,57.574802,9.35041809,79.003754,12.83057976,91.392128,14.84251022
18:42,56.499084,9.17571640,79.218567,12.86546612,91.050949,14.78710079
18:43,63.553139,10.32132721,79.014755,12.83236694,91.675766,14.88857365
18:44,60.563972,9.83587265,78.288742,12.71445847,94.357559,15.32411003
