Time (UTC),TEC (TECU)
2024-04-09 13:59:00,35.49874980705155
2024-04-09 13:59:30,33.080760405580605
2024-04-09 14:00:00,36.631587348997456
2024-04-09 14:00:30,33.62338010876111
2024-04-09 14:01:00,34.34687297540825
2024-04-09 14:01:30,32.880847916953144
2024-04-09 14:02:00,35.41307302114501
2024-04-09 14:02:30,36.12704626067517
2024-04-09 14:03:00,34.79429623010181
2024-04-09 14:03:30,34.56582478919655
2024-04-09 14:04:00,30.15822995125081
2024-04-09 14:04:30,36.9171766589949
2024-04-09 14:05:00,38.2499267250317
2024-04-09 14:05:30,30.853163901083576
2024-04-09 14:06:00,31.06259605229145
2024-04-09 14:06:30,32.02408002242427
2024-04-09 14:07:00,34.23263727268734
2024-04-09 14:07:30,32.566699690141334
2024-04-09 14:08:00,30.55805492850573
2024-04-09 14:08:30,26.5407655116248
2024-04-09 14:09:00,27.540328025688968
2024-04-09 14:09:30,33.32827113618326
2024-04-09 14:10:00,31.928883573937313
2024-04-09 14:10:30,30.25342636427433
2024-04-09 14:11:00,29.120588822328422
2024-04-09 14:11:30,30.62469246017831
2024-04-09 14:12:00,31.500499644404588
2024-04-09 14:12:30,35.04180696070446
2024-04-09 14:13:00,32.6142978966531
2024-04-09 14:13:30,29.187226354001012
2024-04-09 14:14:00,28.72076380961007
2024-04-09 14:14:30,31.65281392652028
2024-04-09 14:15:00,30.82460498426921
2024-04-09 14:15:30,30.262946026854745
2024-04-09 14:16:00,30.462858515482203
2024-04-09 14:16:30,29.615610248070297
2024-04-09 14:17:00,28.50181203128522
2024-04-09 14:17:30,30.224867411996524
2024-04-09 14:18:00,29.615610283533734
2024-04-09 14:18:30,30.434299598667835
2024-04-09 14:19:00,29.482335255651993
2024-04-09 14:19:30,30.19630849518216
2024-04-09 14:20:00,28.06390843917208
2024-04-09 14:20:30,25.39840830709848
2024-04-09 14:21:00,29.81552277216119
2024-04-09 14:21:30,31.776569291821612
2024-04-09 14:22:00,30.005915633671673
2024-04-09 14:22:30,26.864433365553587
2024-04-09 14:23:00,29.453776338837624
2024-04-09 14:23:30,26.4646083173718
2024-04-09 14:24:00,28.406615547334827
2024-04-09 14:24:30,29.901199558067738
2024-04-09 14:25:00,25.683997581632482
2024-04-09 14:25:30,25.33177077542589
2024-04-09 14:26:00,29.196745981117992
2024-04-09 14:26:30,26.131420836326036
2024-04-09 14:27:00,24.62731716301271
2024-04-09 14:27:30,28.96827454021272
2024-04-09 14:28:00,33.223555096042766
2024-04-09 14:28:30,30.291504943669114
2024-04-09 14:29:00,29.20626560823497
2024-04-09 14:29:30,29.653688827465082
2024-04-09 14:30:00,30.148710288670394
2024-04-09 14:30:30,27.45465123978242
2024-04-09 14:31:00,30.777006777757446
2024-04-09 14:31:30,30.796046031991406
2024-04-09 14:32:00,33.34731042588065
2024-04-09 14:32:30,33.480585453762394
2024-04-09 14:33:00,28.38757629310087
2024-04-09 14:33:30,26.378931531465255
