Time(UTC),TEC(TECU)
14-05-23 15:31,64.904928
14-05-23 15:32,61.097071
14-05-23 15:33,66.751739
14-05-23 15:34,72.387368
14-05-23 15:35,64.238553
14-05-23 15:36,61.277944
14-05-23 15:37,61.211306
14-05-23 15:38,62.420301
14-05-23 15:39,61.763446
14-05-23 15:40,100.784464
14-05-23 15:41,95.986563
14-05-23 15:42,97.271715
14-05-23 15:43,99.546910
14-05-23 15:44,87.456963
14-05-23 15:45,94.177831
14-05-23 15:46,92.540452
14-05-23 15:47,101.907781
14-05-23 15:48,97.252676
14-05-23 15:49,117.995979
14-05-23 15:50,96.405428
14-05-23 15:51,90.522288
14-05-23 15:52,76.138107
14-05-23 15:53,86.171811
14-05-23 15:54,88.180456
14-05-23 15:55,88.989625
14-05-23 15:56,83.220722
14-05-23 15:57,92.131108
14-05-23 15:58,84.696266
14-05-23 15:59,73.425009
14-05-23 16:00,92.473815
14-05-23 16:01,78.546577
14-05-23 16:02,74.300816
14-05-23 16:03,85.714868
14-05-23 16:04,79.041598
14-05-23 16:05,84.924738
14-05-23 16:06,87.875827
14-05-23 16:07,81.773736
14-05-23 16:08,90.389013
14-05-23 16:09,71.587718
14-05-23 16:10,108.895200
14-05-23 16:11,89.370411
14-05-23 16:12,81.764216
14-05-23 16:13,83.772861
14-05-23 16:14,67.103966
14-05-23 16:15,85.514956
14-05-23 16:16,94.663333
14-05-23 16:17,73.253655
14-05-23 16:18,87.656875
14-05-23 16:19,66.161521
14-05-23 16:20,81.012164
14-05-23 16:21,60.487813
14-05-23 16:22,97.747697
14-05-23 16:23,65.704578
14-05-23 16:24,68.208244
14-05-23 16:25,89.103861
14-05-23 16:26,86.000457
14-05-23 16:27,70.254967
14-05-23 16:28,82.230679
14-05-23 16:29,86.704911
14-05-23 16:30,82.725700
14-05-23 16:31,86.000457
14-05-23 16:32,82.601945
14-05-23 16:33,74.386493
14-05-23 16:34,90.179581
14-05-23 16:35,99.565949
14-05-23 16:36,71.492521
14-05-23 16:37,63.248510
14-05-23 16:38,87.371286
14-05-23 16:39,59.364496
14-05-23 16:40,61.020913
14-05-23 16:41,85.181768
14-05-23 16:42,72.663437
14-05-23 16:43,73.710598
14-05-23 16:44,78.717930
14-05-23 16:45,76.423696
14-05-23 16:46,71.740032
14-05-23 16:47,81.373911
14-05-23 16:48,70.902303
14-05-23 16:49,68.903178
14-05-23 16:50,70.692871
14-05-23 16:51,66.627983
14-05-23 16:52,67.084926
14-05-23 16:53,75.081427
14-05-23 16:54,70.940382
14-05-23 16:55,69.560034
14-05-23 16:56,73.120380
14-05-23 16:57,79.231991
14-05-23 16:58,69.045973
14-05-23 16:59,70.702391
14-05-23 17:00,68.950776
14-05-23 17:01,67.884576
14-05-23 17:02,67.237241
14-05-23 17:03,69.674269
14-05-23 17:04,70.426321
14-05-23 17:05,70.531037
14-05-23 17:06,68.493833
14-05-23 17:07,86.495479
14-05-23 17:08,97.100362
14-05-23 17:09,56.718035
14-05-23 17:10,75.852518
14-05-23 17:11,93.663770
14-05-23 17:12,57.860392
14-05-23 17:13,77.375661
14-05-23 17:14,73.310773
14-05-23 17:15,94.549097
14-05-23 17:16,96.129358
14-05-23 17:17,66.923092
14-05-23 17:18,61.182747
14-05-23 17:19,57.793754
14-05-23 17:20,56.575240
14-05-23 17:21,63.058117
14-05-23 17:22,57.003624
14-05-23 17:23,58.878994
14-05-23 17:24,59.116985
14-05-23 17:25,58.165020
14-05-23 17:26,57.289213
14-05-23 17:27,54.414281
14-05-23 17:28,54.909302
14-05-23 17:29,54.747469
14-05-23 17:30,53.881181
14-05-23 17:31,52.805461
14-05-23 17:32,56.613319
14-05-23 17:33,57.241615
14-05-23 17:34,53.214806
14-05-23 17:35,53.329042
14-05-23 17:36,58.612444
14-05-23 17:37,64.781173
14-05-23 17:38,62.068074
14-05-23 17:39,62.972440
14-05-23 17:40,57.403449
14-05-23 17:41,51.529829
14-05-23 17:42,49.587822
14-05-23 17:43,54.756988
14-05-23 17:44,46.151231
14-05-23 17:45,52.862579
14-05-23 17:46,51.805899
14-05-23 17:47,50.377952
14-05-23 17:48,49.149918
14-05-23 17:49,46.160750
14-05-23 17:50,57.755676
14-05-23 17:51,52.995854
14-05-23 17:52,52.338999
14-05-23 17:53,49.283193
14-05-23 17:54,48.464504
14-05-23 17:55,54.366683
14-05-23 17:56,46.522497
14-05-23 17:57,48.902408
14-05-23 17:58,52.538911
14-05-23 17:59,45.513415
14-05-23 18:00,45.132629
14-05-23 18:01,45.760925
14-05-23 18:02,50.644502
14-05-23 18:03,48.331229
14-05-23 18:04,50.520747
14-05-23 18:05,50.511227
14-05-23 18:06,44.247302
14-05-23 18:07,49.911490
14-05-23 18:08,49.397429
14-05-23 18:09,44.123547
14-05-23 18:10,55.975503
14-05-23 18:11,48.216993
14-05-23 18:12,51.139524
14-05-23 18:13,39.087655
14-05-23 18:14,40.382327
14-05-23 18:15,46.770007
14-05-23 18:16,41.543723
14-05-23 18:17,48.692975
14-05-23 18:18,51.225201
14-05-23 18:19,47.807649
14-05-23 18:20,41.838832
14-05-23 18:21,43.818918
14-05-23 18:22,50.254197
14-05-23 18:23,49.330792
14-05-23 18:24,40.572720
14-05-23 18:25,41.724597
14-05-23 18:26,54.918822
14-05-23 18:27,55.937424
14-05-23 18:28,42.638482
14-05-23 18:29,46.046515
14-05-23 18:30,49.168958
14-05-23 18:31,54.528517
14-05-23 18:32,51.786859
14-05-23 18:33,50.730179
14-05-23 18:34,49.578302
14-05-23 18:35,40.410886
14-05-23 18:36,45.837082
14-05-23 18:37,63.077156
14-05-23 18:38,40.753593
14-05-23 18:39,45.218306
14-05-23 18:40,46.817606
14-05-23 18:41,47.074636
14-05-23 18:42,53.785985
14-05-23 18:43,48.226513
14-05-23 18:44,49.578302
14-05-23 18:45,44.818481
14-05-23 18:46,54.223888
14-05-23 18:47,53.252885
14-05-23 18:48,44.209223
14-05-23 18:49,47.483981
14-05-23 18:50,53.890701
14-05-23 18:51,51.891576
14-05-23 18:52,53.072011
14-05-23 18:53,42.048264
14-05-23 18:54,52.757863
14-05-23 18:55,64.762133
14-05-23 18:56,55.118735
14-05-23 18:57,49.521184
14-05-23 18:58,55.137774
14-05-23 18:59,56.251572
14-05-23 19:00,55.299608
14-05-23 19:01,54.261967
14-05-23 19:02,48.055159
14-05-23 19:03,57.927029
14-05-23 19:04,46.322584
14-05-23 19:05,53.909740
14-05-23 19:06,46.893763
14-05-23 19:07,51.329917
14-05-23 19:08,55.632795
14-05-23 19:09,52.062929
14-05-23 19:10,51.605986
14-05-23 19:11,50.225638
14-05-23 19:12,53.233845
14-05-23 19:13,66.418551
14-05-23 19:14,39.306607
14-05-23 19:15,62.505978
14-05-23 19:16,38.307045
14-05-23 19:17,34.870453
14-05-23 19:18,37.697787
14-05-23 19:19,36.307920
14-05-23 19:20,32.290630
14-05-23 19:21,31.405303
14-05-23 19:22,34.261196
14-05-23 19:23,32.347748
14-05-23 19:24,37.983377
14-05-23 19:25,31.548098
14-05-23 19:26,38.878223
14-05-23 19:27,39.925384
14-05-23 19:28,32.328709
14-05-23 19:29,48.645377
14-05-23 19:30,32.100237
14-05-23 19:31,31.966962
14-05-23 19:32,35.984252
14-05-23 19:33,34.213598
14-05-23 19:34,33.318752
14-05-23 19:35,39.078136
14-05-23 19:36,29.682248
14-05-23 19:37,33.375869
14-05-23 19:38,35.079886
14-05-23 19:39,32.471503
14-05-23 19:40,45.998916
14-05-23 19:41,52.576990
14-05-23 19:42,38.868704
14-05-23 19:43,36.783902
14-05-23 19:44,33.613860
14-05-23 19:45,47.741011
14-05-23 19:46,44.304420
14-05-23 19:47,46.665291
14-05-23 19:48,39.592196
14-05-23 19:49,48.816731
14-05-23 19:50,49.007124
14-05-23 19:51,43.933154
14-05-23 19:52,44.294900
14-05-23 19:53,37.202766
14-05-23 19:54,31.909844
14-05-23 19:55,45.941799
14-05-23 19:56,37.412198
14-05-23 19:57,28.425655
14-05-23 19:58,34.185039
14-05-23 19:59,38.725909
14-05-23 20:00,38.421280
14-05-23 20:01,31.291067
14-05-23 20:02,42.657522
14-05-23 20:03,39.230450
14-05-23 20:04,37.088530
14-05-23 20:05,32.376307
14-05-23 20:06,33.423468
14-05-23 20:07,41.248614
14-05-23 20:08,37.231325
14-05-23 20:09,33.233075
14-05-23 20:10,36.498312
14-05-23 20:11,43.200141
14-05-23 20:12,40.601279
14-05-23 20:13,31.452901
14-05-23 20:14,33.528184
14-05-23 20:15,34.527746
14-05-23 20:16,31.157792
14-05-23 20:17,36.583989
14-05-23 20:18,34.403991
14-05-23 20:19,36.707745
14-05-23 20:20,33.823293
14-05-23 20:21,33.889930
14-05-23 20:22,34.384952
14-05-23 20:23,27.388014
14-05-23 20:24,42.419530
14-05-23 20:25,39.059096
14-05-23 20:26,32.709494
14-05-23 20:27,40.353768
14-05-23 20:28,36.622068
14-05-23 20:29,37.164687
14-05-23 20:30,42.438570
14-05-23 20:31,34.641982
14-05-23 20:32,30.301025
14-05-23 20:33,33.651939
14-05-23 20:34,32.976044
14-05-23 20:35,33.842332
14-05-23 20:36,34.622943
14-05-23 20:37,33.175957
14-05-23 20:38,36.384077
14-05-23 20:39,37.631150
14-05-23 20:40,39.582677
14-05-23 20:41,31.871766
14-05-23 20:42,37.564512
14-05-23 20:43,41.105820
14-05-23 20:44,37.107570
14-05-23 20:45,31.157792
14-05-23 20:46,40.030100
14-05-23 20:47,33.528184
14-05-23 20:48,42.124422
14-05-23 20:49,41.581802
14-05-23 20:50,45.475336
14-05-23 20:51,42.257697
14-05-23 20:52,33.299712
14-05-23 20:53,34.213598
14-05-23 20:54,34.403991
14-05-23 20:55,41.286693
14-05-23 20:56,31.690893
14-05-23 20:57,33.147398
14-05-23 20:58,45.494375
14-05-23 20:59,44.323459
14-05-23 21:00,41.058222
14-05-23 21:01,56.175415
14-05-23 21:02,58.602924
14-05-23 21:03,43.780839
14-05-23 21:04,44.352018
14-05-23 21:05,43.390534
14-05-23 21:06,43.238220
14-05-23 21:07,39.649314
14-05-23 21:08,49.340311
14-05-23 21:09,51.986772
14-05-23 21:10,28.663646
14-05-23 21:11,36.174644
14-05-23 21:12,38.935341
14-05-23 21:13,46.465379
14-05-23 21:14,52.158126
14-05-23 21:15,56.203974
14-05-23 21:16,59.383535
14-05-23 21:17,82.754259
14-05-23 21:18,55.747031
14-05-23 21:19,45.627650
14-05-23 21:20,67.113485
14-05-23 21:21,87.399845
14-05-23 21:22,80.069720
14-05-23 21:23,29.282423
14-05-23 21:24,44.418656
14-05-23 21:25,34.232637
14-05-23 21:26,29.482335
14-05-23 21:27,25.131858
14-05-23 21:28,28.539891
14-05-23 21:29,29.920239
14-05-23 21:30,29.577532
14-05-23 21:31,29.234825
14-05-23 21:32,30.234387
14-05-23 21:33,29.672728
14-05-23 21:34,26.321814
14-05-23 21:35,25.569762
14-05-23 21:36,25.836312
14-05-23 21:37,25.845832
14-05-23 21:38,24.503562
14-05-23 21:39,26.569324
14-05-23 21:40,34.879973
14-05-23 21:41,30.367662
14-05-23 21:42,27.911594
14-05-23 21:43,26.207578
14-05-23 21:44,24.465483
14-05-23 21:45,22.323564
14-05-23 21:46,23.075615
14-05-23 21:47,21.980856
14-05-23 21:48,22.637712
14-05-23 21:49,21.009853
14-05-23 21:50,27.587926
14-05-23 21:51,25.122339
14-05-23 21:52,22.333083
14-05-23 21:53,27.987751
14-05-23 21:54,23.542078
14-05-23 21:55,28.577969
14-05-23 21:56,24.436924
14-05-23 21:57,23.075615
14-05-23 21:58,21.647669
14-05-23 21:59,23.361205
14-05-23 22:00,21.447756
14-05-23 22:01,24.179894
14-05-23 22:02,27.711682
14-05-23 22:03,23.008978
14-05-23 22:04,23.999021
14-05-23 22:05,25.750635
14-05-23 22:06,24.874828
14-05-23 22:07,21.714306
14-05-23 22:08,23.189851
14-05-23 22:09,21.933258
14-05-23 22:10,22.209328
14-05-23 22:11,21.514394
14-05-23 22:12,20.886097
14-05-23 22:13,21.904699
14-05-23 22:14,28.178144
14-05-23 22:15,22.561555
14-05-23 22:16,20.391076
14-05-23 22:17,26.674041
14-05-23 22:18,19.286797
14-05-23 22:19,25.864871
14-05-23 22:20,22.256926
14-05-23 22:21,23.227930
14-05-23 22:22,19.962692
14-05-23 22:23,20.514831
14-05-23 22:24,23.199371
14-05-23 22:25,25.046182
14-05-23 22:26,21.476315
14-05-23 22:27,24.389326
14-05-23 22:28,23.770549
14-05-23 22:29,22.999458
14-05-23 22:30,25.188976
14-05-23 22:31,24.570199
14-05-23 22:32,24.360767
14-05-23 22:33,24.103737
14-05-23 22:34,25.655439
14-05-23 22:35,25.322251
14-05-23 22:36,25.455526
14-05-23 22:37,25.446007
14-05-23 22:38,25.588801
14-05-23 22:39,21.961817
14-05-23 22:40,25.074740
14-05-23 22:41,22.199808
14-05-23 22:42,31.490980
14-05-23 22:43,23.494480
14-05-23 22:44,29.053951
14-05-23 22:45,20.219722
14-05-23 22:46,23.799108
14-05-23 22:47,20.657626
14-05-23 22:48,26.036224
14-05-23 22:49,25.607840
14-05-23 22:50,26.112382
14-05-23 22:51,25.503124
14-05-23 22:52,22.923301
14-05-23 22:53,21.333521
14-05-23 22:54,25.655439
14-05-23 22:55,25.855351
14-05-23 22:56,22.285485
14-05-23 22:57,21.238324
14-05-23 22:58,26.464608
14-05-23 22:59,25.655439
14-05-23 23:00,36.184164
14-05-23 23:01,35.146523
14-05-23 23:02,29.863121
14-05-23 23:03,30.329583
14-05-23 23:04,23.180331
14-05-23 23:05,33.290193
14-05-23 23:06,24.732033
14-05-23 23:07,28.387576
14-05-23 23:08,33.690018
14-05-23 23:09,25.703037
14-05-23 23:10,24.532121
14-05-23 23:11,29.272903
14-05-23 23:12,25.874390
14-05-23 23:13,41.153418
14-05-23 23:14,26.750198
14-05-23 23:15,40.639357
14-05-23 23:16,31.072116
14-05-23 23:17,31.291067
14-05-23 23:18,45.456297
14-05-23 23:19,43.219181
14-05-23 23:20,41.753155
14-05-23 23:21,42.076823
14-05-23 23:22,30.224867
14-05-23 23:23,35.698662
14-05-23 23:24,39.649314
14-05-23 23:25,49.130879
14-05-23 23:26,31.538578
14-05-23 23:27,47.550618
14-05-23 23:28,45.551493
14-05-23 23:29,43.181102
14-05-23 23:30,42.866954
14-05-23 23:31,36.088968
14-05-23 23:32,50.406511
14-05-23 23:33,44.075948
14-05-23 23:34,26.169499
14-05-23 23:35,28.882598
14-05-23 23:36,38.678311
14-05-23 23:37,27.873516
14-05-23 23:38,24.798671
14-05-23 23:39,26.340853
14-05-23 23:40,33.728096
14-05-23 23:41,35.289318
14-05-23 23:42,39.021018
14-05-23 23:43,45.008873
14-05-23 23:44,22.809065
14-05-23 23:45,28.492292
14-05-23 23:46,41.781714
14-05-23 23:47,47.998041
14-05-23 23:48,36.460234
14-05-23 23:49,29.187226
14-05-23 23:50,34.480148
14-05-23 23:51,32.918926
14-05-23 23:52,36.536391
14-05-23 23:53,34.832375
14-05-23 23:54,32.243032
14-05-23 23:55,32.119276
14-05-23 23:56,38.259446
14-05-23 23:57,39.439882
14-05-23 23:58,35.365475
14-05-23 23:59,33.813773
