Time(UTC),TEC(TECU)
27-05-23 15:31,81.764216
27-05-23 15:32,97.186038
27-05-23 15:33,87.837749
27-05-23 15:34,75.738282
27-05-23 15:35,82.306836
27-05-23 15:36,77.223346
27-05-23 15:37,84.781943
27-05-23 15:38,100.527433
27-05-23 15:39,87.066658
27-05-23 15:40,72.235053
27-05-23 15:41,68.055930
27-05-23 15:42,56.584760
27-05-23 15:43,66.161521
27-05-23 15:44,63.153314
27-05-23 15:45,70.730950
27-05-23 15:46,98.176081
27-05-23 15:47,54.195329
27-05-23 15:48,65.380910
27-05-23 15:49,59.459692
27-05-23 15:50,63.657855
27-05-23 15:51,68.541432
27-05-23 15:52,70.454880
27-05-23 15:53,59.526329
27-05-23 15:54,69.331562
27-05-23 15:55,61.011394
27-05-23 15:56,63.876806
27-05-23 15:57,64.724055
27-05-23 15:58,56.203974
27-05-23 15:59,59.316897
27-05-23 16:00,63.800649
27-05-23 16:01,56.537161
27-05-23 16:02,54.756988
27-05-23 16:03,70.626234
27-05-23 16:04,56.803712
27-05-23 16:05,66.818376
27-05-23 16:06,65.257155
27-05-23 16:07,66.608944
27-05-23 16:08,72.615839
27-05-23 16:09,73.900991
27-05-23 16:10,81.526225
27-05-23 16:11,77.204307
27-05-23 16:12,69.026934
27-05-23 16:13,80.469545
27-05-23 16:14,79.013039
27-05-23 16:15,77.746927
27-05-23 16:16,69.103091
27-05-23 16:17,69.464837
27-05-23 16:18,68.874619
27-05-23 16:19,75.852518
27-05-23 16:20,72.054180
27-05-23 16:21,62.610694
27-05-23 16:22,61.049472
27-05-23 16:23,70.559596
27-05-23 16:24,69.788505
27-05-23 16:25,55.014019
27-05-23 16:26,67.418114
27-05-23 16:27,70.483439
27-05-23 16:28,60.830521
27-05-23 16:29,66.894533
27-05-23 16:30,66.285276
27-05-23 16:31,54.928342
27-05-23 16:32,56.261092
27-05-23 16:33,71.882826
27-05-23 16:34,55.927904
27-05-23 16:35,61.439778
27-05-23 16:36,69.274444
27-05-23 16:37,69.055492
27-05-23 16:38,62.486939
27-05-23 16:39,55.651835
27-05-23 16:40,56.032620
27-05-23 16:41,52.643627
27-05-23 16:42,59.688163
27-05-23 16:43,60.030871
27-05-23 16:44,58.526767
27-05-23 16:45,51.367995
27-05-23 16:46,55.147294
27-05-23 16:47,47.760050
27-05-23 16:48,47.503020
27-05-23 16:49,58.507728
27-05-23 16:50,56.898908
27-05-23 16:51,48.531141
27-05-23 16:52,59.592967
27-05-23 16:53,53.643190
27-05-23 16:54,44.094988
27-05-23 16:55,52.995854
27-05-23 16:56,47.388784
27-05-23 16:57,53.709827
27-05-23 16:58,55.223451
27-05-23 16:59,58.793317
27-05-23 17:00,56.051660
27-05-23 17:01,50.701620
27-05-23 17:02,55.061617
27-05-23 17:03,59.345456
27-05-23 17:04,55.594717
27-05-23 17:05,52.957776
27-05-23 17:06,50.501708
27-05-23 17:07,49.016643
27-05-23 17:08,51.072886
27-05-23 17:09,48.731054
27-05-23 17:10,45.246865
27-05-23 17:11,56.013581
27-05-23 17:12,52.243802
27-05-23 17:13,61.011394
27-05-23 17:14,55.842228
27-05-23 17:15,53.824063
27-05-23 17:16,47.036557
27-05-23 17:17,50.282756
27-05-23 17:18,51.358476
27-05-23 17:19,52.719785
27-05-23 17:20,44.371057
27-05-23 17:21,48.169395
27-05-23 17:22,46.969920
27-05-23 17:23,53.757426
27-05-23 17:24,51.444152
27-05-23 17:25,55.394804
27-05-23 17:26,56.289651
27-05-23 17:27,46.532016
27-05-23 17:28,50.720659
27-05-23 17:29,49.959088
27-05-23 17:30,49.092800
27-05-23 17:31,44.199704
27-05-23 17:32,44.885118
27-05-23 17:33,47.931404
27-05-23 17:34,49.083281
27-05-23 17:35,49.007124
27-05-23 17:36,51.625026
27-05-23 17:37,52.729304
27-05-23 17:38,47.179352
27-05-23 17:39,59.164583
27-05-23 17:40,49.359350
27-05-23 17:41,47.921884
27-05-23 17:42,56.346769
27-05-23 17:43,47.503020
27-05-23 17:44,50.435070
27-05-23 17:45,57.584322
27-05-23 17:46,62.144231
27-05-23 17:47,56.803712
27-05-23 17:48,57.603362
27-05-23 17:49,56.470524
27-05-23 17:50,54.223888
27-05-23 17:51,49.616381
27-05-23 17:52,46.703370
27-05-23 17:53,47.360225
27-05-23 17:54,48.540661
27-05-23 17:55,57.327292
27-05-23 17:56,51.653584
27-05-23 17:57,45.503895
27-05-23 17:58,57.108340
27-05-23 17:59,54.595154
27-05-23 18:00,47.931404
27-05-23 18:01,47.426863
27-05-23 18:02,49.711577
27-05-23 18:03,47.959963
27-05-23 18:04,53.966858
27-05-23 18:05,48.236033
27-05-23 18:06,49.092800
27-05-23 18:07,51.110965
27-05-23 18:08,61.649210
27-05-23 18:09,53.995417
27-05-23 18:10,58.383972
27-05-23 18:11,54.833145
27-05-23 18:12,55.194892
27-05-23 18:13,52.043890
27-05-23 18:14,55.708953
27-05-23 18:15,58.098383
27-05-23 18:16,53.633670
27-05-23 18:17,60.059430
27-05-23 18:18,59.183622
27-05-23 18:19,67.161083
27-05-23 18:20,65.990167
27-05-23 18:21,69.788505
27-05-23 18:22,60.430696
27-05-23 18:23,47.398304
27-05-23 18:24,53.471836
27-05-23 18:25,49.121359
27-05-23 18:26,50.396992
27-05-23 18:27,46.874724
27-05-23 18:28,46.750968
27-05-23 18:29,57.003624
27-05-23 18:30,52.881618
27-05-23 18:31,40.801191
27-05-23 18:32,44.494813
27-05-23 18:33,50.644502
27-05-23 18:34,51.110965
27-05-23 18:35,57.946069
27-05-23 18:36,50.987209
27-05-23 18:37,47.483981
27-05-23 18:38,64.866849
27-05-23 18:39,52.538911
27-05-23 18:40,40.134816
27-05-23 18:41,49.997167
27-05-23 18:42,50.082843
27-05-23 18:43,41.191497
27-05-23 18:44,49.511665
27-05-23 18:45,43.314377
27-05-23 18:46,45.703807
27-05-23 18:47,39.734991
27-05-23 18:48,59.345456
27-05-23 18:49,49.111840
27-05-23 18:50,51.948693
27-05-23 18:51,40.753593
27-05-23 18:52,45.589572
27-05-23 18:53,42.019705
27-05-23 18:54,39.411323
27-05-23 18:55,44.818481
27-05-23 18:56,42.476648
27-05-23 18:57,53.157688
27-05-23 18:58,50.825375
27-05-23 18:59,48.607299
27-05-23 19:00,55.575678
27-05-23 19:01,46.865204
27-05-23 19:02,41.305732
27-05-23 19:03,41.829313
27-05-23 19:04,36.317439
27-05-23 19:05,42.914552
27-05-23 19:06,50.520747
27-05-23 19:07,39.049577
27-05-23 19:08,41.619880
27-05-23 19:09,45.113590
27-05-23 19:10,50.834895
27-05-23 19:11,39.487480
27-05-23 19:12,45.275423
27-05-23 19:13,51.605986
27-05-23 19:14,47.560138
27-05-23 19:15,38.487918
27-05-23 19:16,49.978127
27-05-23 19:17,46.798566
27-05-23 19:18,53.728867
27-05-23 19:19,43.714202
27-05-23 19:20,47.388784
27-05-23 19:21,42.800316
27-05-23 19:22,35.841457
27-05-23 19:23,40.287130
27-05-23 19:24,52.957776
27-05-23 19:25,38.982939
27-05-23 19:26,41.505645
27-05-23 19:27,42.019705
27-05-23 19:28,50.920572
27-05-23 19:29,47.664854
27-05-23 19:30,48.950006
27-05-23 19:31,50.082843
27-05-23 19:32,45.151668
27-05-23 19:33,44.256822
27-05-23 19:34,38.259446
27-05-23 19:35,44.590009
27-05-23 19:36,46.570095
27-05-23 19:37,46.398741
27-05-23 19:38,37.545473
27-05-23 19:39,38.897262
27-05-23 19:40,45.351581
27-05-23 19:41,42.476648
27-05-23 19:42,39.411323
27-05-23 19:43,38.773507
27-05-23 19:44,40.249052
27-05-23 19:45,44.894638
27-05-23 19:46,45.332541
27-05-23 19:47,46.855684
27-05-23 19:48,43.914115
27-05-23 19:49,43.580927
27-05-23 19:50,39.582677
27-05-23 19:51,41.124859
27-05-23 19:52,54.376202
27-05-23 19:53,44.066429
27-05-23 19:54,46.132191
27-05-23 19:55,48.121797
27-05-23 19:56,44.590009
27-05-23 19:57,62.705890
27-05-23 19:58,46.284506
27-05-23 19:59,47.541099
27-05-23 20:00,35.184602
27-05-23 20:01,42.429050
27-05-23 20:02,40.725034
27-05-23 20:03,37.678748
27-05-23 20:04,47.150793
27-05-23 20:05,44.056909
27-05-23 20:06,48.626338
27-05-23 20:07,52.358038
27-05-23 20:08,70.321605
27-05-23 20:09,71.939944
27-05-23 20:10,48.845290
27-05-23 20:11,53.481356
27-05-23 20:12,55.718472
27-05-23 20:13,57.355851
27-05-23 20:14,58.936112
27-05-23 20:15,47.702933
27-05-23 20:16,45.123109
27-05-23 20:17,52.605549
27-05-23 20:18,48.731054
27-05-23 20:19,56.318210
27-05-23 20:20,65.447548
27-05-23 20:21,32.937966
27-05-23 20:22,34.051764
27-05-23 20:23,46.465379
27-05-23 20:24,60.421176
27-05-23 20:25,65.742657
27-05-23 20:26,59.497771
27-05-23 20:27,59.716722
27-05-23 20:28,100.137128
27-05-23 20:29,79.965004
27-05-23 20:30,64.619339
27-05-23 20:31,51.644065
27-05-23 20:32,45.465816
27-05-23 20:33,67.465712
27-05-23 20:34,28.292380
27-05-23 20:35,46.922322
27-05-23 20:36,34.356393
27-05-23 20:37,31.576657
27-05-23 20:38,32.366787
27-05-23 20:39,35.831937
27-05-23 20:40,35.146523
27-05-23 20:41,29.406178
27-05-23 20:42,34.794296
27-05-23 20:43,40.153855
27-05-23 20:44,29.748885
27-05-23 20:45,28.159105
27-05-23 20:46,35.651064
27-05-23 20:47,29.501375
27-05-23 20:48,29.330021
27-05-23 20:49,28.235262
27-05-23 20:50,31.900325
27-05-23 20:51,27.445132
27-05-23 20:52,25.731596
27-05-23 20:53,26.702599
27-05-23 20:54,24.922426
27-05-23 20:55,24.446444
27-05-23 20:56,29.548973
27-05-23 20:57,30.853164
27-05-23 20:58,29.310982
27-05-23 20:59,27.664083
27-05-23 21:00,25.388889
27-05-23 21:01,26.378932
27-05-23 21:02,30.738928
27-05-23 21:03,28.063908
27-05-23 21:04,26.883473
27-05-23 21:05,25.674478
27-05-23 21:06,26.873953
27-05-23 21:07,28.044869
27-05-23 21:08,29.491855
27-05-23 21:09,26.236137
27-05-23 21:10,25.017623
27-05-23 21:11,27.235699
27-05-23 21:12,25.769674
27-05-23 21:13,24.608278
27-05-23 21:14,29.396659
27-05-23 21:15,28.273341
27-05-23 21:16,28.587489
27-05-23 21:17,25.722076
27-05-23 21:18,28.720764
27-05-23 21:19,26.378932
27-05-23 21:20,27.635524
27-05-23 21:21,28.063908
27-05-23 21:22,27.226180
27-05-23 21:23,27.416573
27-05-23 21:24,23.665833
27-05-23 21:25,22.447319
27-05-23 21:26,25.836312
27-05-23 21:27,23.646794
27-05-23 21:28,28.568449
27-05-23 21:29,26.483648
27-05-23 21:30,22.875703
27-05-23 21:31,25.246094
27-05-23 21:32,25.217535
27-05-23 21:33,24.322689
27-05-23 21:34,25.227055
27-05-23 21:35,24.446444
27-05-23 21:36,30.291505
27-05-23 21:37,45.513415
27-05-23 21:38,25.969587
27-05-23 21:39,24.227492
27-05-23 21:40,23.979981
27-05-23 21:41,27.140503
27-05-23 21:42,26.464608
27-05-23 21:43,26.226617
27-05-23 21:44,22.552035
27-05-23 21:45,23.770549
27-05-23 21:46,25.417448
27-05-23 21:47,25.617360
27-05-23 21:48,22.599633
27-05-23 21:49,27.150023
27-05-23 21:50,24.541640
27-05-23 21:51,34.156480
27-05-23 21:52,28.977794
27-05-23 21:53,26.455089
27-05-23 21:54,21.247844
27-05-23 21:55,27.673603
27-05-23 21:56,24.170374
27-05-23 21:57,27.111944
27-05-23 21:58,24.912906
27-05-23 21:59,22.475878
27-05-23 22:00,27.683123
27-05-23 22:01,27.349935
27-05-23 22:02,23.113694
27-05-23 22:03,25.931508
27-05-23 22:04,22.761467
27-05-23 22:05,22.180769
27-05-23 22:06,29.977357
27-05-23 22:07,30.005916
27-05-23 22:08,23.304087
27-05-23 22:09,25.284173
27-05-23 22:10,23.865746
27-05-23 22:11,22.123651
27-05-23 22:12,26.750198
27-05-23 22:13,26.655001
27-05-23 22:14,28.063908
27-05-23 22:15,30.234387
27-05-23 22:16,29.796484
27-05-23 22:17,37.783464
27-05-23 22:18,41.572282
27-05-23 22:19,36.507832
27-05-23 22:20,43.285818
27-05-23 22:21,32.871328
27-05-23 22:22,51.625026
27-05-23 22:23,43.400054
27-05-23 22:24,44.152106
27-05-23 22:25,45.199266
27-05-23 22:26,43.571407
27-05-23 22:27,46.988959
27-05-23 22:28,35.670103
27-05-23 22:29,34.927571
27-05-23 22:30,45.646690
27-05-23 22:31,35.727221
27-05-23 22:32,40.487043
27-05-23 22:33,57.260654
27-05-23 22:34,32.947485
27-05-23 22:35,35.812898
27-05-23 22:36,41.591322
27-05-23 22:37,31.129234
27-05-23 22:38,30.824605
27-05-23 22:39,42.238657
27-05-23 22:40,41.067741
27-05-23 22:41,43.457172
27-05-23 22:42,26.674040
27-05-23 22:43,25.703037
27-05-23 22:44,52.415156
27-05-23 22:45,36.603028
27-05-23 22:46,39.811148
27-05-23 22:47,39.316127
27-05-23 22:48,47.255509
27-05-23 22:49,30.167750
27-05-23 22:50,38.830625
27-05-23 22:51,36.964775
27-05-23 22:52,34.403991
27-05-23 22:53,30.091592
27-05-23 22:54,43.647564
27-05-23 22:55,31.129234
27-05-23 22:56,46.274986
27-05-23 22:57,42.410011
27-05-23 22:58,40.982064
27-05-23 22:59,38.906782
27-05-23 23:00,45.265904
27-05-23 23:01,36.926696
27-05-23 23:02,32.852289
27-05-23 23:03,46.284506
27-05-23 23:04,43.181102
27-05-23 23:05,27.616485
27-05-23 23:06,25.265133
27-05-23 23:07,28.701724
27-05-23 23:08,47.512540
27-05-23 23:09,37.612111
27-05-23 23:10,30.634212
27-05-23 23:11,32.262071
27-05-23 23:12,24.665396
27-05-23 23:13,36.707745
27-05-23 23:14,33.375869
27-05-23 23:15,43.209661
27-05-23 23:16,40.439445
27-05-23 23:17,38.364162
27-05-23 23:18,35.060846
27-05-23 23:19,35.984252
27-05-23 23:20,31.852726
27-05-23 23:21,32.538141
27-05-23 23:22,38.030975
27-05-23 23:23,36.488793
27-05-23 23:24,27.121464
27-05-23 23:25,36.108007
27-05-23 23:26,28.159105
27-05-23 23:27,32.423905
27-05-23 23:28,27.768800
27-05-23 23:29,36.184164
27-05-23 23:30,28.720764
27-05-23 23:31,30.234387
27-05-23 23:32,31.909844
27-05-23 23:33,31.129234
27-05-23 23:34,30.910282
27-05-23 23:35,30.929321
27-05-23 23:36,34.013685
27-05-23 23:37,35.451152
27-05-23 23:38,24.475003
27-05-23 23:39,42.000666
27-05-23 23:40,41.905470
27-05-23 23:41,34.070803
27-05-23 23:42,44.580490
27-05-23 23:43,41.781714
27-05-23 23:44,43.485731
27-05-23 23:45,37.012373
27-05-23 23:46,43.228700
27-05-23 23:47,29.529933
27-05-23 23:48,35.479711
27-05-23 23:49,29.682248
27-05-23 23:50,27.302337
27-05-23 23:51,33.461546
27-05-23 23:52,39.554118
27-05-23 23:53,41.486605
27-05-23 23:54,47.617256
27-05-23 23:55,40.620318
27-05-23 23:56,42.781277
27-05-23 23:57,48.731054
27-05-23 23:58,45.818043
27-05-23 23:59,28.463733
